"Work_Geo_Short" "Res_Geo_Short" "Year" "Total" "Drove.alone" "X2.person.carpool" "X3.person.carpool" "X4.person.carpool" "X5.or.6.person.carpool" "X7.or.more.person.carpool" "Bus" "Streetcar.or.trolley" "Subway" "Railroad" "Ferry" "Bicycle" "Walked" "Taxi" "Motorcycle" "Other" "Worked.at.home" "Source" "src" "dst"
"San Joaquin" "Imperial" 2016 15 15 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "CTPP_A302103_5YR_2016" 13 39
"San Joaquin" "Santa Barbara" 2016 4 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "CTPP_A302103_5YR_2016" 42 39
"San Joaquin" "Fresno" 2016 770 475 135 90 0 0 35 0 0 0 4 0 0 4 0 0 25 0 "CTPP_A302103_5YR_2016" 10 39
"San Joaquin" "Sutter" 2016 145 60 0 0 65 0 25 0 0 0 0 0 0 0 0 0 0 0 "CTPP_A302103_5YR_2016" 51 39
"San Joaquin" "Santa Cruz" 2016 70 55 0 0 0 0 0 0 0 0 0 0 0 10 0 0 0 0 "CTPP_A302103_5YR_2016" 44 39
"San Joaquin" "San Joaquin" 2016 199980 155755 17410 3995 1195 940 390 1295 0 30 75 0 1445 4915 45 310 1265 10905 "CTPP_A302103_5YR_2016" 39 39
"San Joaquin" "San Bernardino" 2016 35 15 4 0 0 0 0 0 0 0 0 0 0 0 0 0 15 0 "CTPP_A302103_5YR_2016" 36 39
"San Joaquin" "Sonoma" 2016 60 25 15 20 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "CTPP_A302103_5YR_2016" 49 39
"San Joaquin" "Merced" 2016 1750 1470 30 105 0 4 40 0 0 0 0 0 0 4 0 0 95 0 "CTPP_A302103_5YR_2016" 24 39
"San Joaquin" "San Diego" 2016 50 40 0 0 10 0 0 0 0 0 0 0 0 0 0 0 0 0 "CTPP_A302103_5YR_2016" 37 39
"San Joaquin" "Mariposa" 2016 65 50 15 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "CTPP_A302103_5YR_2016" 22 39
"San Joaquin" "Madera" 2016 65 65 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "CTPP_A302103_5YR_2016" 20 39
"San Joaquin" "Calaveras" 2016 2615 2375 180 55 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "CTPP_A302103_5YR_2016" 5 39
"San Joaquin" "Amador" 2016 460 425 30 10 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "CTPP_A302103_5YR_2016" 3 39
"San Joaquin" "Orange" 2016 30 30 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "CTPP_A302103_5YR_2016" 30 39
"San Joaquin" "Stanislaus" 2016 21400 18180 1855 735 190 55 35 90 0 10 0 0 20 10 0 45 165 0 "CTPP_A302103_5YR_2016" 50 39
"San Joaquin" "Yolo" 2016 480 310 100 25 40 0 0 0 0 0 0 0 0 0 0 0 0 0 "CTPP_A302103_5YR_2016" 57 39
"San Joaquin" "San Mateo" 2016 70 50 0 0 20 0 0 0 0 0 0 0 0 0 0 0 0 0 "CTPP_A302103_5YR_2016" 41 39
"San Joaquin" "Lake" 2016 15 10 0 0 0 0 0 4 0 0 0 0 0 0 0 0 0 0 "CTPP_A302103_5YR_2016" 17 39
"San Joaquin" "Shasta" 2016 45 45 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "CTPP_A302103_5YR_2016" 45 39
"San Joaquin" "Kern" 2016 100 60 0 0 0 4 0 0 0 0 0 0 0 0 0 0 35 0 "CTPP_A302103_5YR_2016" 15 39
"San Joaquin" "Contra Costa" 2016 2140 1815 295 10 0 0 0 0 0 0 0 0 0 15 0 0 0 0 "CTPP_A302103_5YR_2016" 7 39
"San Joaquin" "Butte" 2016 115 95 10 0 0 0 0 0 0 0 0 0 0 4 0 0 4 0 "CTPP_A302103_5YR_2016" 4 39
"San Luis Obispo" "Orange" 2016 145 145 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "CTPP_A302103_5YR_2016" 30 40
"San Luis Obispo" "Sacramento" 2016 30 4 10 0 0 0 0 0 0 10 10 0 0 0 0 0 0 0 "CTPP_A302103_5YR_2016" 34 40
"San Luis Obispo" "Santa Clara" 2016 125 90 0 0 10 0 0 0 0 0 0 0 0 0 0 0 25 0 "CTPP_A302103_5YR_2016" 43 40
"San Luis Obispo" "Napa" 2016 45 45 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "CTPP_A302103_5YR_2016" 28 40
"San Luis Obispo" "Riverside" 2016 170 105 10 0 0 0 0 0 0 0 30 0 0 0 0 0 25 0 "CTPP_A302103_5YR_2016" 33 40
"San Luis Obispo" "Sonoma" 2016 10 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 10 0 "CTPP_A302103_5YR_2016" 49 40
"San Luis Obispo" "Contra Costa" 2016 90 90 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "CTPP_A302103_5YR_2016" 7 40
"San Luis Obispo" "Stanislaus" 2016 30 30 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "CTPP_A302103_5YR_2016" 50 40
"San Luis Obispo" "Mendocino" 2016 95 0 0 0 0 0 0 0 0 0 0 0 0 95 0 0 0 0 "CTPP_A302103_5YR_2016" 23 40
"San Luis Obispo" "Monterey" 2016 740 555 60 30 20 4 0 0 0 0 0 0 4 4 0 0 65 0 "CTPP_A302103_5YR_2016" 27 40
"San Luis Obispo" "Placer" 2016 10 10 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "CTPP_A302103_5YR_2016" 31 40
"San Luis Obispo" "San Joaquin" 2016 25 20 0 0 0 0 0 0 0 0 0 0 0 4 0 0 0 0 "CTPP_A302103_5YR_2016" 39 40
"San Luis Obispo" "San Benito" 2016 10 10 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "CTPP_A302103_5YR_2016" 35 40
"San Luis Obispo" "San Mateo" 2016 10 10 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "CTPP_A302103_5YR_2016" 41 40
"San Luis Obispo" "San Luis Obispo" 2016 113090 82675 8025 1825 435 400 485 1830 0 0 4 0 2805 5260 20 395 450 8480 "CTPP_A302103_5YR_2016" 40 40
"San Luis Obispo" "Kings" 2016 505 55 60 95 80 125 90 0 0 0 0 0 0 0 0 0 0 0 "CTPP_A302103_5YR_2016" 16 40
"San Luis Obispo" "Ventura" 2016 235 170 65 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "CTPP_A302103_5YR_2016" 56 40
"San Luis Obispo" "Madera" 2016 90 90 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "CTPP_A302103_5YR_2016" 20 40
"San Luis Obispo" "San Bernardino" 2016 35 35 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "CTPP_A302103_5YR_2016" 36 40
"San Luis Obispo" "Santa Barbara" 2016 7655 6045 990 125 220 100 45 65 0 0 0 0 25 20 0 25 0 0 "CTPP_A302103_5YR_2016" 42 40
"San Luis Obispo" "San Diego" 2016 70 60 10 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "CTPP_A302103_5YR_2016" 37 40
"San Luis Obispo" "Yuba" 2016 4 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4 0 "CTPP_A302103_5YR_2016" 58 40
"San Luis Obispo" "Tulare" 2016 160 135 0 0 0 15 0 10 0 0 0 0 0 0 0 0 0 0 "CTPP_A302103_5YR_2016" 54 40
"San Luis Obispo" "Merced" 2016 45 45 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "CTPP_A302103_5YR_2016" 24 40
"San Luis Obispo" "Butte" 2016 25 15 0 0 0 10 0 0 0 0 0 0 0 0 0 0 0 0 "CTPP_A302103_5YR_2016" 4 40
"San Luis Obispo" "Kern" 2016 200 165 4 4 0 25 0 0 0 0 0 0 0 0 0 0 0 0 "CTPP_A302103_5YR_2016" 15 40
"San Luis Obispo" "Fresno" 2016 220 125 75 0 0 0 0 0 0 0 0 0 0 0 0 0 15 0 "CTPP_A302103_5YR_2016" 10 40
"San Luis Obispo" "San Francisco" 2016 40 40 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "CTPP_A302103_5YR_2016" 38 40
"San Luis Obispo" "Los Angeles" 2016 380 285 35 0 0 0 0 15 0 0 0 0 25 20 0 0 0 0 "CTPP_A302103_5YR_2016" 19 40
"San Mateo" "Ventura" 2016 60 55 0 0 0 4 0 0 0 0 0 0 0 0 0 0 0 0 "CTPP_A302103_5YR_2016" 56 41
"San Mateo" "Yuba" 2016 10 10 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "CTPP_A302103_5YR_2016" 58 41
"San Mateo" "Santa Clara" 2016 46430 35380 4095 780 235 180 285 1335 35 120 2515 0 545 90 10 140 685 0 "CTPP_A302103_5YR_2016" 43 41
"San Mateo" "Kings" 2016 50 35 0 0 0 0 0 0 0 0 0 0 0 0 0 0 15 0 "CTPP_A302103_5YR_2016" 16 41
"San Mateo" "Placer" 2016 630 545 20 35 0 25 4 0 0 0 0 0 0 0 0 0 0 0 "CTPP_A302103_5YR_2016" 31 41
"San Mateo" "Stanislaus" 2016 1060 720 240 30 60 10 0 0 0 0 0 0 0 0 0 0 0 0 "CTPP_A302103_5YR_2016" 50 41
"San Mateo" "Sonoma" 2016 1010 845 60 0 0 0 25 75 0 0 0 0 0 0 0 4 0 0 "CTPP_A302103_5YR_2016" 49 41
"San Mateo" "Shasta" 2016 50 40 10 0 0 0 0 0 0 0 0 0 0 4 0 0 0 0 "CTPP_A302103_5YR_2016" 45 41
"San Mateo" "Orange" 2016 385 280 0 0 4 0 0 0 0 20 0 0 0 10 0 0 70 0 "CTPP_A302103_5YR_2016" 30 41
"San Mateo" "Santa Cruz" 2016 1290 1195 70 10 0 0 0 0 0 0 4 0 0 15 0 0 0 0 "CTPP_A302103_5YR_2016" 44 41
"San Mateo" "Calaveras" 2016 80 60 0 0 0 0 0 0 0 0 0 0 0 0 0 0 20 0 "CTPP_A302103_5YR_2016" 5 41
"San Mateo" "Amador" 2016 100 90 0 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "CTPP_A302103_5YR_2016" 3 41
"San Mateo" "Lake" 2016 80 55 15 0 0 0 0 10 0 0 0 0 0 0 0 0 0 0 "CTPP_A302103_5YR_2016" 17 41
"San Mateo" "Nevada" 2016 200 190 0 0 0 0 0 10 0 0 0 0 0 0 0 0 0 0 "CTPP_A302103_5YR_2016" 29 41
"San Mateo" "San Benito" 2016 125 50 25 30 0 0 0 0 0 0 20 0 0 0 0 0 0 0 "CTPP_A302103_5YR_2016" 35 41
"San Mateo" "Tehama" 2016 10 10 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "CTPP_A302103_5YR_2016" 52 41
"San Mateo" "Tuolumne" 2016 185 135 40 0 0 0 0 0 0 0 0 0 0 10 0 0 0 0 "CTPP_A302103_5YR_2016" 55 41
"San Mateo" "Marin" 2016 2445 2035 150 30 20 10 0 130 0 0 0 4 0 0 0 4 60 0 "CTPP_A302103_5YR_2016" 21 41
"San Mateo" "Solano" 2016 2195 1175 250 160 25 20 195 230 0 40 4 10 0 20 0 35 35 0 "CTPP_A302103_5YR_2016" 48 41
"San Mateo" "Plumas" 2016 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4 0 "CTPP_A302103_5YR_2016" 32 41
"San Mateo" "Butte" 2016 125 90 20 0 0 0 0 0 0 0 0 0 0 20 0 0 0 0 "CTPP_A302103_5YR_2016" 4 41
"San Mateo" "Sutter" 2016 60 60 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "CTPP_A302103_5YR_2016" 51 41
"San Mateo" "Siskiyou" 2016 4 4 0 0 0 0 0 0 0 4 0 0 0 0 0 0 0 0 "CTPP_A302103_5YR_2016" 47 41
"San Mateo" "San Diego" 2016 240 105 0 0 0 0 0 0 0 0 0 0 0 10 10 10 105 0 "CTPP_A302103_5YR_2016" 37 41
"San Mateo" "San Francisco" 2016 50400 34880 3660 745 215 170 135 4675 230 1775 1735 4 500 670 135 305 555 0 "CTPP_A302103_5YR_2016" 38 41
"San Mateo" "Tulare" 2016 25 25 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "CTPP_A302103_5YR_2016" 54 41
"San Mateo" "Napa" 2016 620 390 35 55 0 15 40 70 0 0 0 0 0 10 0 0 0 0 "CTPP_A302103_5YR_2016" 28 41
"San Mateo" "Modoc" 2016 4 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "CTPP_A302103_5YR_2016" 25 41
"San Mateo" "Madera" 2016 75 75 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "CTPP_A302103_5YR_2016" 20 41
"San Mateo" "Sacramento" 2016 1045 835 60 4 30 4 10 0 0 0 80 0 4 0 0 10 0 0 "CTPP_A302103_5YR_2016" 34 41
"San Mateo" "Riverside" 2016 150 125 0 0 0 0 4 0 0 10 0 0 0 0 0 0 10 0 "CTPP_A302103_5YR_2016" 33 41
"San Mateo" "Santa Barbara" 2016 70 70 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "CTPP_A302103_5YR_2016" 42 41
"San Mateo" "San Joaquin" 2016 2160 1415 350 60 75 4 65 20 0 0 110 0 0 0 30 15 20 0 "CTPP_A302103_5YR_2016" 39 41
"San Mateo" "San Bernardino" 2016 130 70 30 0 0 0 0 0 0 0 0 0 0 0 0 10 20 0 "CTPP_A302103_5YR_2016" 36 41
"San Mateo" "Fresno" 2016 235 220 15 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "CTPP_A302103_5YR_2016" 10 41
"San Mateo" "Monterey" 2016 455 430 10 0 0 0 0 0 0 0 0 0 0 0 0 0 15 0 "CTPP_A302103_5YR_2016" 27 41
"San Mateo" "Alameda" 2016 37275 27575 3880 1005 455 160 130 1460 10 1435 85 220 110 155 15 190 395 0 "CTPP_A302103_5YR_2016" 1 41
"San Mateo" "Imperial" 2016 4 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "CTPP_A302103_5YR_2016" 13 41
"San Mateo" "El Dorado" 2016 155 140 15 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "CTPP_A302103_5YR_2016" 9 41
"San Mateo" "San Mateo" 2016 222355 157070 17100 3305 1295 585 250 6595 80 895 1445 15 3340 8655 105 480 1900 19230 "CTPP_A302103_5YR_2016" 41 41
"San Mateo" "Humboldt" 2016 15 10 0 0 0 0 0 0 0 4 0 0 0 0 0 0 0 0 "CTPP_A302103_5YR_2016" 12 41
"San Mateo" "Colusa" 2016 10 10 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "CTPP_A302103_5YR_2016" 6 41
"San Mateo" "Merced" 2016 215 70 50 0 0 90 0 0 0 0 0 0 0 0 0 0 0 0 "CTPP_A302103_5YR_2016" 24 41
"San Mateo" "Los Angeles" 2016 625 430 40 10 0 0 0 40 0 0 10 0 20 20 0 0 60 0 "CTPP_A302103_5YR_2016" 19 41
"San Mateo" "San Luis Obispo" 2016 110 95 20 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "CTPP_A302103_5YR_2016" 40 41
"San Mateo" "Mendocino" 2016 25 25 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "CTPP_A302103_5YR_2016" 23 41
"San Mateo" "Contra Costa" 2016 11870 7850 1070 485 175 45 130 530 15 1290 70 0 10 55 0 35 110 0 "CTPP_A302103_5YR_2016" 7 41
"San Mateo" "Kern" 2016 10 10 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "CTPP_A302103_5YR_2016" 15 41
"San Mateo" "Yolo" 2016 200 125 45 0 0 0 0 0 0 0 10 0 0 0 0 10 15 0 "CTPP_A302103_5YR_2016" 57 41
"Santa Barbara" "Placer" 2016 10 10 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "CTPP_A302103_5YR_2016" 31 42
"Santa Barbara" "Santa Clara" 2016 70 60 0 0 0 0 0 0 0 0 0 0 15 0 0 0 0 0 "CTPP_A302103_5YR_2016" 43 42
"Santa Barbara" "San Joaquin" 2016 20 10 0 0 0 0 0 0 0 0 0 0 10 0 0 0 0 0 "CTPP_A302103_5YR_2016" 39 42
"Santa Barbara" "Alameda" 2016 15 0 0 0 0 0 0 0 0 0 0 0 0 15 0 0 0 0 "CTPP_A302103_5YR_2016" 1 42
"Santa Barbara" "Stanislaus" 2016 10 10 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "CTPP_A302103_5YR_2016" 50 42
"Santa Barbara" "Fresno" 2016 55 55 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "CTPP_A302103_5YR_2016" 10 42
"Santa Barbara" "Santa Barbara" 2016 189245 126830 18455 3805 2550 450 415 6665 25 0 20 25 7945 8835 175 1050 1050 10945 "CTPP_A302103_5YR_2016" 42 42
"Santa Barbara" "Merced" 2016 10 10 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "CTPP_A302103_5YR_2016" 24 42
"Santa Barbara" "Plumas" 2016 20 20 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "CTPP_A302103_5YR_2016" 32 42
"Santa Barbara" "Los Angeles" 2016 2035 1675 185 55 40 0 0 25 0 0 0 0 15 15 0 0 30 0 "CTPP_A302103_5YR_2016" 19 42
"Santa Barbara" "Ventura" 2016 12835 9325 1570 640 185 280 30 620 0 0 25 10 0 15 0 70 65 0 "CTPP_A302103_5YR_2016" 56 42
"Santa Barbara" "Santa Cruz" 2016 65 40 25 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "CTPP_A302103_5YR_2016" 44 42
"Santa Barbara" "Kern" 2016 510 270 100 20 25 0 45 25 0 0 0 20 0 0 0 0 0 0 "CTPP_A302103_5YR_2016" 15 42
"Santa Barbara" "Contra Costa" 2016 70 35 0 0 0 0 0 0 0 0 0 0 0 0 0 0 35 0 "CTPP_A302103_5YR_2016" 7 42
"Santa Barbara" "Riverside" 2016 355 250 30 10 0 0 0 4 0 0 0 0 10 20 0 0 35 0 "CTPP_A302103_5YR_2016" 33 42
"Santa Barbara" "Kings" 2016 15 15 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "CTPP_A302103_5YR_2016" 16 42
"Santa Barbara" "Humboldt" 2016 10 10 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "CTPP_A302103_5YR_2016" 12 42
"Santa Barbara" "San Mateo" 2016 4 0 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "CTPP_A302103_5YR_2016" 41 42
"Santa Barbara" "San Bernardino" 2016 170 165 10 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "CTPP_A302103_5YR_2016" 36 42
"Santa Barbara" "San Diego" 2016 195 135 30 0 0 0 0 10 0 0 0 0 20 0 0 0 0 0 "CTPP_A302103_5YR_2016" 37 42
"Santa Barbara" "Solano" 2016 10 0 0 10 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "CTPP_A302103_5YR_2016" 48 42
"Santa Barbara" "Orange" 2016 520 385 30 0 15 0 0 25 0 0 0 0 20 0 0 0 45 0 "CTPP_A302103_5YR_2016" 30 42
"Santa Barbara" "Monterey" 2016 40 40 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "CTPP_A302103_5YR_2016" 27 42
"Santa Barbara" "Sacramento" 2016 4 0 0 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "CTPP_A302103_5YR_2016" 34 42
"Santa Barbara" "Tulare" 2016 75 45 4 0 0 0 0 0 0 0 0 0 0 25 0 0 0 0 "CTPP_A302103_5YR_2016" 54 42
"Santa Barbara" "San Luis Obispo" 2016 8980 7585 850 225 65 15 0 145 0 0 15 0 20 15 0 20 30 0 "CTPP_A302103_5YR_2016" 40 42
"Santa Barbara" "San Francisco" 2016 40 15 10 0 0 0 0 0 0 0 0 0 15 0 0 0 0 0 "CTPP_A302103_5YR_2016" 38 42
"Santa Barbara" "Shasta" 2016 10 10 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "CTPP_A302103_5YR_2016" 45 42
"Santa Clara" "Contra Costa" 2016 14020 10875 1425 575 55 65 70 320 0 210 180 0 30 75 0 45 95 0 "CTPP_A302103_5YR_2016" 7 43
"Santa Clara" "Placer" 2016 815 740 45 0 0 0 0 4 0 4 0 0 20 0 0 0 0 0 "CTPP_A302103_5YR_2016" 31 43
"Santa Clara" "Monterey" 2016 5440 4400 395 110 65 10 0 40 0 0 20 0 50 35 0 30 290 0 "CTPP_A302103_5YR_2016" 27 43
"Santa Clara" "Sacramento" 2016 1815 1475 210 90 0 10 0 0 0 0 10 0 10 10 0 0 0 0 "CTPP_A302103_5YR_2016" 34 43
"Santa Clara" "Sonoma" 2016 1160 950 145 20 0 0 15 25 0 0 0 0 0 0 0 0 0 0 "CTPP_A302103_5YR_2016" 49 43
"Santa Clara" "Amador" 2016 165 125 30 0 0 0 10 0 0 0 0 0 0 0 0 0 0 0 "CTPP_A302103_5YR_2016" 3 43
"Santa Clara" "San Luis Obispo" 2016 260 250 10 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "CTPP_A302103_5YR_2016" 40 43
"Santa Clara" "El Dorado" 2016 580 520 20 0 0 0 0 10 0 10 0 0 0 0 0 0 20 0 "CTPP_A302103_5YR_2016" 9 43
"Santa Clara" "San Mateo" 2016 61165 47855 4910 750 415 100 65 1410 10 485 2445 0 1595 450 45 215 420 0 "CTPP_A302103_5YR_2016" 41 43
"Santa Clara" "Shasta" 2016 100 100 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "CTPP_A302103_5YR_2016" 45 43
"Santa Clara" "Tehama" 2016 15 15 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "CTPP_A302103_5YR_2016" 52 43
"Santa Clara" "Alameda" 2016 73555 57625 7550 1395 365 100 100 3215 0 600 1455 0 210 115 40 310 475 0 "CTPP_A302103_5YR_2016" 1 43
"Santa Clara" "San Bernardino" 2016 265 200 15 0 0 0 0 0 0 0 0 0 0 0 0 0 45 0 "CTPP_A302103_5YR_2016" 36 43
"Santa Clara" "Del Norte" 2016 10 10 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "CTPP_A302103_5YR_2016" 8 43
"Santa Clara" "Fresno" 2016 620 480 55 0 60 0 0 4 0 0 0 0 0 0 0 0 20 0 "CTPP_A302103_5YR_2016" 10 43
"Santa Clara" "Orange" 2016 540 390 15 0 20 0 0 20 0 0 0 0 20 10 0 0 65 0 "CTPP_A302103_5YR_2016" 30 43
"Santa Clara" "San Diego" 2016 500 285 4 0 0 0 0 4 0 0 0 0 0 0 0 15 190 0 "CTPP_A302103_5YR_2016" 37 43
"Santa Clara" "Tuolumne" 2016 285 280 4 0 0 0 0 0 0 0 4 0 0 0 0 0 0 0 "CTPP_A302103_5YR_2016" 55 43
"Santa Clara" "Nevada" 2016 405 310 20 0 0 0 0 0 0 0 0 0 0 20 0 25 35 0 "CTPP_A302103_5YR_2016" 29 43
"Santa Clara" "Calaveras" 2016 190 165 10 0 0 0 0 10 0 0 0 0 0 0 0 4 0 0 "CTPP_A302103_5YR_2016" 5 43
"Santa Clara" "Sutter" 2016 60 50 10 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "CTPP_A302103_5YR_2016" 51 43
"Santa Clara" "Humboldt" 2016 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4 0 "CTPP_A302103_5YR_2016" 12 43
"Santa Clara" "Mariposa" 2016 120 90 30 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "CTPP_A302103_5YR_2016" 22 43
"Santa Clara" "Madera" 2016 250 185 4 20 0 0 25 0 10 0 0 0 0 10 0 0 0 0 "CTPP_A302103_5YR_2016" 20 43
"Santa Clara" "Santa Barbara" 2016 195 155 10 0 0 0 0 20 0 0 0 0 0 0 0 0 10 0 "CTPP_A302103_5YR_2016" 42 43
"Santa Clara" "Yuba" 2016 90 35 50 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "CTPP_A302103_5YR_2016" 58 43
"Santa Clara" "San Benito" 2016 9245 7480 1295 170 45 40 25 40 0 0 40 0 0 10 0 85 20 0 "CTPP_A302103_5YR_2016" 35 43
"Santa Clara" "Los Angeles" 2016 1600 965 155 60 45 0 0 70 0 25 30 0 25 20 0 0 205 0 "CTPP_A302103_5YR_2016" 19 43
"Santa Clara" "Lake" 2016 45 35 0 0 0 0 0 0 0 0 10 0 0 0 0 0 0 0 "CTPP_A302103_5YR_2016" 17 43
"Santa Clara" "Napa" 2016 495 345 125 4 0 0 0 15 0 0 0 0 0 4 0 0 0 0 "CTPP_A302103_5YR_2016" 28 43
"Santa Clara" "San Joaquin" 2016 11105 7275 1655 470 230 75 180 215 0 10 835 0 0 10 0 45 110 0 "CTPP_A302103_5YR_2016" 39 43
"Santa Clara" "Merced" 2016 4320 2970 1020 165 50 60 0 0 25 0 0 0 25 0 0 0 0 0 "CTPP_A302103_5YR_2016" 24 43
"Santa Clara" "Mendocino" 2016 10 10 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "CTPP_A302103_5YR_2016" 23 43
"Santa Clara" "Santa Clara" 2016 791635 598310 64550 10760 3225 1985 815 19105 1225 700 4790 0 16200 17565 1075 3020 5280 43035 "CTPP_A302103_5YR_2016" 43 43
"Santa Clara" "San Francisco" 2016 27985 12605 1540 250 95 20 140 6845 175 700 4045 10 225 290 35 95 905 0 "CTPP_A302103_5YR_2016" 38 43
"Santa Clara" "Siskiyou" 2016 20 20 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "CTPP_A302103_5YR_2016" 47 43
"Santa Clara" "Ventura" 2016 300 235 30 0 0 0 0 0 0 0 0 0 0 10 0 0 20 0 "CTPP_A302103_5YR_2016" 56 43
"Santa Clara" "Yolo" 2016 280 190 40 0 0 0 0 0 0 0 40 0 10 0 0 0 4 0 "CTPP_A302103_5YR_2016" 57 43
"Santa Clara" "Imperial" 2016 4 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "CTPP_A302103_5YR_2016" 13 43
"Santa Clara" "Marin" 2016 1195 1015 35 15 0 0 0 75 0 0 0 10 0 45 0 0 0 0 "CTPP_A302103_5YR_2016" 21 43
"Santa Clara" "Stanislaus" 2016 4805 3555 795 145 70 35 10 50 0 0 90 0 0 0 0 50 4 0 "CTPP_A302103_5YR_2016" 50 43
"Santa Clara" "Butte" 2016 120 90 20 0 0 0 0 0 0 0 0 0 10 0 0 0 0 0 "CTPP_A302103_5YR_2016" 4 43
"Santa Clara" "Santa Cruz" 2016 17935 14630 1875 175 85 40 40 520 4 4 15 0 70 55 20 220 180 0 "CTPP_A302103_5YR_2016" 44 43
"Santa Clara" "Kings" 2016 70 55 0 15 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "CTPP_A302103_5YR_2016" 16 43
"Santa Clara" "Glenn" 2016 30 30 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "CTPP_A302103_5YR_2016" 11 43
"Santa Clara" "Solano" 2016 1690 1320 145 135 10 20 0 4 0 0 0 0 0 40 0 0 4 0 "CTPP_A302103_5YR_2016" 48 43
"Santa Clara" "Tulare" 2016 95 80 10 0 0 0 0 0 0 0 0 0 4 0 0 0 0 0 "CTPP_A302103_5YR_2016" 54 43
"Santa Clara" "Kern" 2016 105 75 10 0 15 0 0 0 0 0 0 0 0 0 0 0 0 0 "CTPP_A302103_5YR_2016" 15 43
"Santa Clara" "Riverside" 2016 265 160 10 4 0 4 0 0 0 0 10 0 0 15 0 0 55 0 "CTPP_A302103_5YR_2016" 33 43
